Isolate,Location,Latitude,Longitude,Publication,Sequence_Type,Lab_Isolate,Other_info
MRS0497_DayLab_Ghana_Pilot,Ghana_Soe,#N/A,#N/A,DayLab_Ghana_Pilot,,field,
MRS0499_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0502_DayLab_Ghana_Pilot,Ghana_Soe,#N/A,#N/A,DayLab_Ghana_Pilot,,field,
MRS0503_DayLab_Ghana_Pilot,Ghana_Soe,#N/A,#N/A,DayLab_Ghana_Pilot,,field,
MRS0503_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0505_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0510_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0512_DayLab_Ghana_Pilot,Ghana_Soe,#N/A,#N/A,DayLab_Ghana_Pilot,,field,
MRS0512_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0515_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0516_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0517_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0520_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0521_DayLab_Ghana_Pilot,Ghana_Soe,#N/A,#N/A,DayLab_Ghana_Pilot,,field,
MRS0526_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0529_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0537_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0540_DayLab_Ghana_Pilot,Ghana_Soe,#N/A,#N/A,DayLab_Ghana_Pilot,,field,
MRS0541_DayLab_Ghana_Pilot,Ghana_Soe,#N/A,#N/A,DayLab_Ghana_Pilot,,field,
MRS0543_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0544_DayLab_Ghana_Pilot,Ghana_Soe,#N/A,#N/A,DayLab_Ghana_Pilot,,field,
MRS0546_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0546_DayLab_Ghana_Pilot,Ghana_Soe,#N/A,#N/A,DayLab_Ghana_Pilot,,field,
MRS0549_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0550_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0551_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0553_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0555_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0555_DayLab_Ghana_Pilot,Ghana_Soe,#N/A,#N/A,DayLab_Ghana_Pilot,,field,
MRS0556_DayLab_Ghana_Pilot,Ghana_Soe,#N/A,#N/A,DayLab_Ghana_Pilot,,field,
MRS0556_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0557_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0559_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0565_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0565_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0566_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0566_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0567_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0569_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0573_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0575_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0575_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0576_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0578_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0579_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0581_DayLab_454,Ghana_VeaGowrie,#N/A,#N/A,DayLab_454,,field,
MRS0581_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0582_DayLab_454,Ghana_VeaGowrie,#N/A,#N/A,DayLab_454,,field,
MRS0582_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0583_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0584_DayLab_454,Ghana_VeaGowrie,#N/A,#N/A,DayLab_454,,field,
MRS0586_DayLab_454,Ghana_VeaGowrie,#N/A,#N/A,DayLab_454,,field,
MRS0586_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0587_DayLab_454,Ghana_VeaGowrie,#N/A,#N/A,DayLab_454,,field,
MRS0588_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0589_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0590_DayLab_454,Ghana_VeaGowrie,#N/A,#N/A,DayLab_454,,field,
MRS0590_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0592_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0592_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0593_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0594_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0595_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0597_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0598_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0600_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0601_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0603_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0608_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0609_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0610_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0611_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0612_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0614_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0614_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0615_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0616_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0622_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0625_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0626_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0627_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0629_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0630_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0631_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0631_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0634_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0635_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0636_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0642_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0645_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0646_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0647_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0650_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0652_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0654_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0654_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0657_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0658_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0658_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0659_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0660_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0661_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0662_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0662_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0663_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0663_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0664_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0667_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0667_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0668_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0669_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0669_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0670_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0671_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0673_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0676_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0676_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0678_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0679_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0680_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0683_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0684_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0686_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0687_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0687_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0688_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0690_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0691_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0695_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0696_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0698_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0700_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0705_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0706_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0706_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0709_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0710_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0711_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0712_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0713_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0715_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0715_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0717_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0719_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0722_DayLab_454,Ghana_Soe,#N/A,#N/A,DayLab_454,,field,
MRS0725_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0730_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0731_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0732_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0748_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0752_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0773_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0846_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0848_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0853_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0855_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0860_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0861_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0870_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0872_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0875_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0876_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0880_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0881_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0885_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0892_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0893_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0897_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0902_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0903_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0905_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0908_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0910_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0913_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0915_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0916_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0917_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0922_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0924_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0925_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0926_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0927_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0932_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0954_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0955_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0956_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0957_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0958_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0965_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0976_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0978_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0979_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0982_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0985_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0988_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS0989_DayLab_Ghana_1,Ghana_Gowrie,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1002_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1003_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1004_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1009_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1010_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1011_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1014_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1015_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1016_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1021_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1024_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1026_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1029_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1032_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1038_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1044_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1045_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1046_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1048_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1049_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1054_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1057_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1058_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1059_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1062_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1064_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1065_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1066_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1067_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1068_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1069_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1070_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1071_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1072_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1074_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1075_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1080_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1081_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1082_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1083_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1084_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1085_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1090_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1094_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1097_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1101_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1102_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1103_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1104_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1105_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1107_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1108_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1111_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1112_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1113_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1117_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1121_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1122_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1124_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1125_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1126_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1129_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1130_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1131_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1133_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
MRS1134_DayLab_Ghana_1,Ghana_Soe_Boko,#N/A,#N/A,DayLab_Ghana_1,,field,
